Match-Name,Name,score
"Kingsford, MI","Kingsford, MI",100
"Cave Springs, AR","Cave Springs, AR",100
"Staunton, IL","Staunton, IL",100
"Barling, AR","Barling, AR",100
"Manchester, IA","Manchester, IA",100
"Needles, CA","Needles, CA",100
"Stokesdale, NC","Stokesdale, NC",100
"Monaca, PA","Monaca, PA",100
"Battlefield, MO","Battlefield, MO",100
"Gustine, CA","Gustine, CA",100
"International Falls, MN","International Falls, MN",100
"Union, KY","Union, KY",100
"Columbia, MS","Columbia, MS",100
"Oelwein, IA","Oelwein, IA",100
"Yoakum, TX","Yoakum, TX",100
"Old Tappan, NJ","Old Tappan, NJ",100
"Steelton, PA","Steelton, PA",100
"Jamesburg, NJ","Jamesburg, NJ",100
"Countryside, IL","Countryside, IL",100
"Geneva, OH","Geneva, OH",100
"Margate, NJ","Margate, NJ",100
"Littlefield, TX","Littlefield, TX",100
"Salida, CO","Salida, CO",100
"Bay Harbor Islands, FL","Bay Harbor Islands, FL",100
"Kodiak, AK","Kodiak, AK",100
"Northville, MI","Northville, MI",100
"Lake Alfred, FL","Lake Alfred, FL",100
"Elsmere, DE","Elsmere, DE",100
"District Heights, MD","District Heights, MD",100
"North Hills, NY","North Hills, NY",100
"Chesapeake Beach, MD","Chesapeake Beach, MD",100
"Hillsboro, IL","Hillsboro, IL",100
"Rochester, IN","Rochester, IN",100
"Lakemoor, IL","Lakemoor, IL",100
"Willows, CA","Willows, CA",100
"Alpine, TX","Alpine, TX",100
"East Alton, IL","East Alton, IL",100
"Childress, TX","Childress, TX",100
"Pea Ridge, AR","Pea Ridge, AR",100
"Port Clinton, OH","Port Clinton, OH",100
"Darlington, SC","Darlington, SC",100
"Taylor, PA","Taylor, PA",100
"Glendale, MO","Glendale, MO",100
"Snowflake, AZ","Snowflake, AZ",100
"Prospect Park, NJ","Prospect Park, NJ",100
"Woodcliff Lake, NJ","Woodcliff Lake, NJ",100
"Truth Or Consequences, NM","Truth Or Consequences, NM",100
"Carterville, IL","Carterville, IL",100
"Sweetwater, TN","Sweetwater, TN",100
"Pevely, MO","Pevely, MO",100
"Mascotte, FL","Mascotte, FL",100
"Edna, TX","Edna, TX",100
"Windcrest, TX","Windcrest, TX",100
"Solvang, CA","Solvang, CA",100
"Mount Arlington, NJ","Mount Arlington, NJ",100
"Grafton, OH","Grafton, OH",100
"Norwood, PA","Norwood, PA",100
"Elburn, IL","Elburn, IL",100
"Paulsboro, NJ","Paulsboro, NJ",100
"Clearfield, PA","Clearfield, PA",100
"Brookville, OH","Brookville, OH",100
"The Of Indian Hill, OH","The Of Indian Hill, OH",100
"Granville, OH","Granville, OH",100
"Richmond, MI","Richmond, MI",100
"Waupaca, WI","Waupaca, WI",100
"Somerset, PA","Somerset, PA",100
"Isanti, MN","Isanti, MN",100
"Colusa, CA","Colusa, CA",100
"Morris Plains, NJ","Morris Plains, NJ",100
"Lake Mills, WI","Lake Mills, WI",100
"Selinsgrove, PA","Selinsgrove, PA",100
"Rushville, IN","Rushville, IN",100
"Metropolis, IL","Metropolis, IL",100
"Watchung, NJ","Watchung, NJ",100
"Delano, MN","Delano, MN",100
"Union Gap, WA","Union Gap, WA",100
"Sheridan, CO","Sheridan, CO",100
"Elm Grove, WI","Elm Grove, WI",100
"Bartonville, IL","Bartonville, IL",100
"Holly, MI","Holly, MI",100
"Clyde, OH","Clyde, OH",100
"Junction, OR","Junction, OR",100
"Carlstadt, NJ","Carlstadt, NJ",100
"Basehor, KS","Basehor, KS",100
"Kennett Square, PA","Kennett Square, PA",100
"Glenarden, MD","Glenarden, MD",100
"Salem, IN","Salem, IN",100
"East Aurora, NY","East Aurora, NY",100
"Fort Meade, FL","Fort Meade, FL",100
"New Whiteland, IN","New Whiteland, IN",100
"Braidwood, IL","Braidwood, IL",100
"Gun Barrel, TX","Gun Barrel, TX",100
"Sheridan, OR","Sheridan, OR",100
"Louisville, MS","Louisville, MS",100
"Columbiana, OH","Columbiana, OH",100
"Fruit Heights, UT","Fruit Heights, UT",100
"Boonville, IN","Boonville, IN",100
"Blakely, PA","Blakely, PA",100
"Sidney, MT","Sidney, MT",100
"Kermit, TX","Kermit, TX",100
"Everman, TX","Everman, TX",100
"Dacula, GA","Dacula, GA",100
"Solvay, NY","Solvay, NY",100
"Satsuma, AL","Satsuma, AL",100
"Pauls Valley, OK","Pauls Valley, OK",100
"Mount Healthy, OH","Mount Healthy, OH",100
"Ocean Shores, WA","Ocean Shores, WA",100
"Munford, TN","Munford, TN",100
"Larchmont, NY","Larchmont, NY",100
"Chillicothe, IL","Chillicothe, IL",100
"Independence, IA","Independence, IA",100
"Pass Christian, MS","Pass Christian, MS",100
"Milan, MI","Milan, MI",100
"Franklin, PA","Franklin, PA",100
"Ontario, OH","Ontario, OH",100
"Portland, IN","Portland, IN",100
"Corcoran, MN","Corcoran, MN",100
"South Williamsport, PA","South Williamsport, PA",100
"Bridgewater, VA","Bridgewater, VA",100
"Nephi, UT","Nephi, UT",100
"Shrewsbury, MO","Shrewsbury, MO",100
"Lindale, TX","Lindale, TX",100
"Orange Beach, AL","Orange Beach, AL",100
"Newberry, FL","Newberry, FL",100
"Manistee, MI","Manistee, MI",100
"Los Ranchos De Albuquerque, NM","Los Ranchos De Albuquerque, NM",100
"Huntingburg, IN","Huntingburg, IN",100
"Stewartville, MN","Stewartville, MN",100
"Edgewood, NM","Edgewood, NM",100
"Tequesta, FL","Tequesta, FL",100
"Twin Lakes, WI","Twin Lakes, WI",100
"High Springs, FL","High Springs, FL",100
"Boiling Spring Lakes, NC","Boiling Spring Lakes, NC",100
"Hudson, NY","Hudson, NY",100
"Harriman, TN","Harriman, TN",100
"Hellertown, PA","Hellertown, PA",100
"Erwin, TN","Erwin, TN",100
"Addis, LA","Addis, LA",100
"Roseland, NJ","Roseland, NJ",100
"Stroudsburg, PA","Stroudsburg, PA",100
"Greenbrier, AR","Greenbrier, AR",100
"Edinboro, PA","Edinboro, PA",100
"Henryetta, OK","Henryetta, OK",100
"Zeeland, MI","Zeeland, MI",100
"Connell, WA","Connell, WA",100
"Weldon Spring, MO","Weldon Spring, MO",100
"Willow Park, TX","Willow Park, TX",100
"Waterford, WI","Waterford, WI",100
"Oxford, PA","Oxford, PA",100
"Columbia Falls, MT","Columbia Falls, MT",100
"Monticello, IL","Monticello, IL",100
"Shippensburg, PA","Shippensburg, PA",100
"New Carlisle, OH","New Carlisle, OH",100
"Rusk, TX","Rusk, TX",100
"Volo, IL","Volo, IL",100
"Belmar, NJ","Belmar, NJ",100
"Exeter, PA","Exeter, PA",100
"Lake Bluff, IL","Lake Bluff, IL",100
"Falcon Heights, MN","Falcon Heights, MN",100
"Malone, NY","Malone, NY",100
"Marion, VA","Marion, VA",100
"Westville, IN","Westville, IN",100
"Groveport, OH","Groveport, OH",100
"Zebulon, NC","Zebulon, NC",100
"Rockdale, TX","Rockdale, TX",100
"Anthony, TX","Anthony, TX",100
"Gardiner, ME","Gardiner, ME",100
"Deer Park, OH","Deer Park, OH",100
"Wappingers Falls, NY","Wappingers Falls, NY",100
"Carlinville, IL","Carlinville, IL",100
"Nashville, NC","Nashville, NC",100
"Creswell, OR","Creswell, OR",100
"Robbins, IL","Robbins, IL",100
"Glencoe, MN","Glencoe, MN",100
"Walterboro, SC","Walterboro, SC",100
"Post, TX","Post, TX",100
"Carrizo Springs, TX","Carrizo Springs, TX",100
"Somerdale, NJ","Somerdale, NJ",100
"Chelsea, MI","Chelsea, MI",100
"New Holland, PA","New Holland, PA",100
"Salamanca, NY","Salamanca, NY",100
"Slinger, WI","Slinger, WI",100
"Bath, NY","Bath, NY",100
"Union Beach, NJ","Union Beach, NJ",100
"Breckenridge, TX","Breckenridge, TX",100
"Winston, OR","Winston, OR",100
"New Castle, DE","New Castle, DE",100
"Preston, ID","Preston, ID",100
"Germantown, OH","Germantown, OH",100
"Coraopolis, PA","Coraopolis, PA",100
"Anamosa, IA","Anamosa, IA",100
"Woodside, CA","Woodside, CA",100
"Swartz Creek, MI","Swartz Creek, MI",100
"Atlanta, TX","Atlanta, TX",100
"Waterville, OH","Waterville, OH",100
"Dos Palos, CA","Dos Palos, CA",100
"Byron, MN","Byron, MN",100
"Tonganoxie, KS","Tonganoxie, KS",100
"Bessemer, NC","Bessemer, NC",100
"Eaton, CO","Eaton, CO",100
"Asbury, IA","Asbury, IA",100
"Willow Springs, IL","Willow Springs, IL",100
"Media, PA","Media, PA",100
"Clarion, PA","Clarion, PA",100
"Moosic, PA","Moosic, PA",100
"Peoria Heights, IL","Peoria Heights, IL",100
"Greenwood, MO","Greenwood, MO",100
"Plymouth, PA","Plymouth, PA",100
"Attalla, AL","Attalla, AL",100
"Surfside, FL","Surfside, FL",100
"Hilton, NY","Hilton, NY",100
"Dickson, PA","Dickson, PA",100
"Mount Zion, IL","Mount Zion, IL",100
"North Manchester, IN","North Manchester, IN",100
"Loudon, TN","Loudon, TN",100
"Homer, AK","Homer, AK",100
"Little Silver, NJ","Little Silver, NJ",100
"Fair Haven, NJ","Fair Haven, NJ",100
"Rupert, ID","Rupert, ID",100
"Palmview, TX","Palmview, TX",100
"Kingston, TN","Kingston, TN",100
"Dacono, CO","Dacono, CO",100
"Zimmerman, MN","Zimmerman, MN",100
"Cumberland, IN","Cumberland, IN",100
"Albion, NY","Albion, NY",100
"Norwood, NJ","Norwood, NJ",100
"Rensselaer, IN","Rensselaer, IN",100
"Patterson, LA","Patterson, LA",100
"Villa Park, CA","Villa Park, CA",100
"Alma, AR","Alma, AR",100
"Manasquan, NJ","Manasquan, NJ",100
"Posen, IL","Posen, IL",100
"Bellevue, KY","Bellevue, KY",100
"Hartford, IN","Hartford, IN",100
"Paola, KS","Paola, KS",100
"Okeechobee, FL","Okeechobee, FL",100
"Pontoon Beach, IL","Pontoon Beach, IL",100
"Sharon Hill, PA","Sharon Hill, PA",100
"Medina, NY","Medina, NY",100
"Warrenton, OR","Warrenton, OR",100
"South Tucson, AZ","South Tucson, AZ",100
"Lebanon, KY","Lebanon, KY",100
"Webster, NY","Webster, NY",100
"Hollidaysburg, PA","Hollidaysburg, PA",100
"Spring Grove, IL","Spring Grove, IL",100
"Leesville, LA","Leesville, LA",100
"Nolanville, TX","Nolanville, TX",100
"Nazareth, PA","Nazareth, PA",100
"New Brighton, PA","New Brighton, PA",100
"West Bountiful, UT","West Bountiful, UT",100
"Crafton, PA","Crafton, PA",100
"Dowagiac, MI","Dowagiac, MI",100
"Fort Wright, KY","Fort Wright, KY",100
"Petoskey, MI","Petoskey, MI",100
"Wilmington, IL","Wilmington, IL",100
"Chickasaw, AL","Chickasaw, AL",100
"Belding, MI","Belding, MI",100
"Oceanport, NJ","Oceanport, NJ",100
"Central, KY","Central, KY",100
"Ulysses, KS","Ulysses, KS",100
"Gas, IN","Gas, IN",100
"Washingtonville, NY","Washingtonville, NY",100
"Punxsutawney, PA","Punxsutawney, PA",100
"Cave Creek, AZ","Cave Creek, AZ",100
"Orono, MN","Orono, MN",100
"Castle Shannon, PA","Castle Shannon, PA",100
"Upper Saddle River, NJ","Upper Saddle River, NJ",100
"Cloquet, MN","Cloquet, MN",100
"Northlake, IL","Northlake, IL",100
"South Charleston, WV","South Charleston, WV",100
"Eatontown, NJ","Eatontown, NJ",100
"Gladstone, OR","Gladstone, OR",100
"Coldwater, MI","Coldwater, MI",100
"West Plains, MO","West Plains, MO",100
"Ottawa, KS","Ottawa, KS",100
"Blue Ash, OH","Blue Ash, OH",100
"Santaquin, UT","Santaquin, UT",100
"Beatrice, NE","Beatrice, NE",100
"Fortuna, CA","Fortuna, CA",100
"Cambridge, MD","Cambridge, MD",100
"Mandeville, LA","Mandeville, LA",100
"Kelso, WA","Kelso, WA",100
"Harrison, WI","Harrison, WI",100
"Holly Hill, FL","Holly Hill, FL",100
"Larkspur, CA","Larkspur, CA",100
"Lincolnwood, IL","Lincolnwood, IL",100
"Irmo, SC","Irmo, SC",100
"New Kensington, PA","New Kensington, PA",100
"Marion, AR","Marion, AR",100
"Patchogue, NY","Patchogue, NY",100
"Waconia, MN","Waconia, MN",100
"Trophy Club, TX","Trophy Club, TX",100
"Broussard, LA","Broussard, LA",100
"Winnetka, IL","Winnetka, IL",100
"Wilmington, OH","Wilmington, OH",100
"Gulfport, FL","Gulfport, FL",100
"Cheney, WA","Cheney, WA",100
"Canton, MS","Canton, MS",100
"Ringwood, NJ","Ringwood, NJ",100
"South Miami, FL","South Miami, FL",100
"Minden, LA","Minden, LA",100
"Haverstraw, NY","Haverstraw, NY",100
"Kingsburg, CA","Kingsburg, CA",100
"Festus, MO","Festus, MO",100
"Red Bank, NJ","Red Bank, NJ",100
"Neosho, MO","Neosho, MO",100
"Leeds, AL","Leeds, AL",100
"Winfield, KS","Winfield, KS",100
"Bainbridge, GA","Bainbridge, GA",100
"Riverview, MI","Riverview, MI",100
"Florida, FL","Florida, FL",100
"Hasbrouck Heights, NJ","Hasbrouck Heights, NJ",100
"Port Lavaca, TX","Port Lavaca, TX",100
"Brookhaven, MS","Brookhaven, MS",100
"Emeryville, CA","Emeryville, CA",100
"Somerville, NJ","Somerville, NJ",100
"Healdsburg, CA","Healdsburg, CA",100
"Lewisburg, TN","Lewisburg, TN",100
"Lake, FL","Lake, FL",100
"Baraboo, WI","Baraboo, WI",100
"Amherst, OH","Amherst, OH",100
"Abbeville, LA","Abbeville, LA",100
"Speedway, IN","Speedway, IN",100
"Woodward, OK","Woodward, OK",100
"Escanaba, MI","Escanaba, MI",100
"Sylacauga, AL","Sylacauga, AL",100
"Poquoson, VA","Poquoson, VA",100
"Clayton, CA","Clayton, CA",100
"Cottonwood, AZ","Cottonwood, AZ",100
"New Baltimore, MI","New Baltimore, MI",100
"West Monroe, LA","West Monroe, LA",100
"Tehachapi, CA","Tehachapi, CA",100
"Glendale, WI","Glendale, WI",100
"Meadville, PA","Meadville, PA",100
"Cedar Lake, IN","Cedar Lake, IN",100
"Wickliffe, OH","Wickliffe, OH",100
"Geneva, NY","Geneva, NY",100
"Connersville, IN","Connersville, IN",100
"Malibu, CA","Malibu, CA",100
"Wilton Manors, FL","Wilton Manors, FL",100
"Commerce, CA","Commerce, CA",100
"Woodinville, WA","Woodinville, WA",100
"Portland, TN","Portland, TN",100
"Port Neches, TX","Port Neches, TX",100
"Herrin, IL","Herrin, IL",100
"Federal Heights, CO","Federal Heights, CO",100
"Kingston, PA","Kingston, PA",100
"Justice, IL","Justice, IL",100
"Beeville, TX","Beeville, TX",100
"Martinsville, VA","Martinsville, VA",100
"Orangeburg, SC","Orangeburg, SC",100
"North Adams, MA","North Adams, MA",100
"Grass Valley, CA","Grass Valley, CA",100
"West Carrollton, OH","West Carrollton, OH",100
"Holly Springs, GA","Holly Springs, GA",100
"Davidson, NC","Davidson, NC",100
"El Dorado, KS","El Dorado, KS",100
"University Heights, OH","University Heights, OH",100
"Glen Carbon, IL","Glen Carbon, IL",100
"Forest Hill, TX","Forest Hill, TX",100
"New Carrollton, MD","New Carrollton, MD",100
"Edgewater, NJ","Edgewater, NJ",100
"Greenville, OH","Greenville, OH",100
"Troy, MO","Troy, MO",100
"Fernandina Beach, FL","Fernandina Beach, FL",100
"Mountain Home, AR","Mountain Home, AR",100
"Grenada, MS","Grenada, MS",100
"Boone, IA","Boone, IA",100
"Woodhaven, MI","Woodhaven, MI",100
"Belmont, NC","Belmont, NC",100
"Fort Atkinson, WI","Fort Atkinson, WI",100
"White House, TN","White House, TN",100
"Gaffney, SC","Gaffney, SC",100
"Gulf Shores, AL","Gulf Shores, AL",100
"Marysville, CA","Marysville, CA",100
"San Anselmo, CA","San Anselmo, CA",100
"Loganville, GA","Loganville, GA",100
"Irondale, AL","Irondale, AL",100
"Bedford, OH","Bedford, OH",100
"Crowley, LA","Crowley, LA",100
"Conneaut, OH","Conneaut, OH",100
"Grand Terrace, CA","Grand Terrace, CA",100
"Woodland Park, NJ","Woodland Park, NJ",100
"Lakeland, TN","Lakeland, TN",100
"Choctaw, OK","Choctaw, OK",100
"Palos Heights, IL","Palos Heights, IL",100
"Effingham, IL","Effingham, IL",100
"Fulton, MO","Fulton, MO",100
"Lilburn, GA","Lilburn, GA",100
"Endicott, NY","Endicott, NY",100
"Smithfield, NC","Smithfield, NC",100
"Chatham, IL","Chatham, IL",100
"Rantoul, IL","Rantoul, IL",100
"Richmond, TX","Richmond, TX",100
"Norton, OH","Norton, OH",100
"Half Moon Bay, CA","Half Moon Bay, CA",100
"Platteville, WI","Platteville, WI",100
"Haddonfield, NJ","Haddonfield, NJ",100
"Minooka, IL","Minooka, IL",100
"Bellmawr, NJ","Bellmawr, NJ",100
"Tarrytown, NY","Tarrytown, NY",100
"Mendota, CA","Mendota, CA",100
"Campbellsville, KY","Campbellsville, KY",100
"Moncks Corner, SC","Moncks Corner, SC",100
"Guthrie, OK","Guthrie, OK",100
"Hillsborough, CA","Hillsborough, CA",100
"Emmaus, PA","Emmaus, PA",100
"Fredericksburg, TX","Fredericksburg, TX",100
"Elizabethtown, PA","Elizabethtown, PA",100
"Roma, TX","Roma, TX",100
"Yeadon, PA","Yeadon, PA",100
"Ravenna, OH","Ravenna, OH",100
"Lawrenceburg, KY","Lawrenceburg, KY",100
"Leon Valley, TX","Leon Valley, TX",100
"Somerset, KY","Somerset, KY",100
"Collegedale, TN","Collegedale, TN",100
"Archdale, NC","Archdale, NC",100
"Schiller Park, IL","Schiller Park, IL",100
"Norwalk, IA","Norwalk, IA",100
"Elk, OK","Elk, OK",100
"Mexico, MO","Mexico, MO",100
"Los Alamitos, CA","Los Alamitos, CA",100
"River Edge, NJ","River Edge, NJ",100
"Manvel, TX","Manvel, TX",100
"Cedarburg, WI","Cedarburg, WI",100
"Crossville, TN","Crossville, TN",100
"Mendota Heights, MN","Mendota Heights, MN",100
"Fenton, MI","Fenton, MI",100
"Woods Cross, UT","Woods Cross, UT",100
"Camp Verde, AZ","Camp Verde, AZ",100
"Lower Burrell, PA","Lower Burrell, PA",100
"Westwood, NJ","Westwood, NJ",100
"North Bay, FL","North Bay, FL",100
"Niles, MI","Niles, MI",100
"Manor, TX","Manor, TX",100
"North Logan, UT","North Logan, UT",100
"Merriam, KS","Merriam, KS",100
"Summit, IL","Summit, IL",100
"Campton Hills, IL","Campton Hills, IL",100
"Webster, TX","Webster, TX",100
"Springdale, OH","Springdale, OH",100
"Grand Rapids, MN","Grand Rapids, MN",100
"Piedmont, CA","Piedmont, CA",100
"Fulton, NY","Fulton, NY",100
"Guttenberg, NJ","Guttenberg, NJ",100
"Gloucester, NJ","Gloucester, NJ",100
"Sonoma, CA","Sonoma, CA",100
"Burkburnett, TX","Burkburnett, TX",100
"Haysville, KS","Haysville, KS",100
"Ridgefield, NJ","Ridgefield, NJ",100
"Canyon Lake, CA","Canyon Lake, CA",100
"Beachwood, NJ","Beachwood, NJ",100
"Summerfield, NC","Summerfield, NC",100
"Lighthouse Point, FL","Lighthouse Point, FL",100
"Pontiac, IL","Pontiac, IL",100
"Waupun, WI","Waupun, WI",100
"Show Low, AZ","Show Low, AZ",100
"Sandy, OR","Sandy, OR",100
"Signal Hill, CA","Signal Hill, CA",100
"Little Chute, WI","Little Chute, WI",100
"Branson, MO","Branson, MO",100
"East Grand Rapids, MI","East Grand Rapids, MI",100
"Orange, FL","Orange, FL",100
"Jerome, ID","Jerome, ID",100
"Smithfield, UT","Smithfield, UT",100
"Newcastle, WA","Newcastle, WA",100
"Glen Rock, NJ","Glen Rock, NJ",100
"South Lyon, MI","South Lyon, MI",100
"Port Washington, WI","Port Washington, WI",100
"Scotts Valley, CA","Scotts Valley, CA",100
"Crestwood, MO","Crestwood, MO",100
"Elon, NC","Elon, NC",100
"Lantana, FL","Lantana, FL",100
"Enumclaw, WA","Enumclaw, WA",100
"Madison, IN","Madison, IN",100
"Webb, MO","Webb, MO",100
"Okmulgee, OK","Okmulgee, OK",100
"Brown Deer, WI","Brown Deer, WI",100
"Garden, ID","Garden, ID",100
"Greensburg, IN","Greensburg, IN",100
"Macedonia, OH","Macedonia, OH",100
"Clawson, MI","Clawson, MI",100
"Blackfoot, ID","Blackfoot, ID",100
"Lansing, KS","Lansing, KS",100
"Somersworth, NH","Somersworth, NH",100
"Green River, WY","Green River, WY",100
"Fulshear, TX","Fulshear, TX",100
"East Bethel, MN","East Bethel, MN",100
"Chino Valley, AZ","Chino Valley, AZ",100
"Spring Lake, NC","Spring Lake, NC",100
"Dunkirk, NY","Dunkirk, NY",100
"Richfield, WI","Richfield, WI",100
"Grantsville, UT","Grantsville, UT",100
"Newman, CA","Newman, CA",100
"Smyrna, DE","Smyrna, DE",100
"Wallington, NJ","Wallington, NJ",100
"Florham Park, NJ","Florham Park, NJ",100
"Bridgeton, MO","Bridgeton, MO",100
"Harrison, OH","Harrison, OH",100
"Douglas, GA","Douglas, GA",100
"El Campo, TX","El Campo, TX",100
"Martinsville, IN","Martinsville, IN",100
"Excelsior Springs, MO","Excelsior Springs, MO",100
"Braselton, GA","Braselton, GA",100
"Seven Hills, OH","Seven Hills, OH",100
"Edgewood, WA","Edgewood, WA",100
"Byram, MS","Byram, MS",100
"Beachwood, OH","Beachwood, OH",100
"Robinson, TX","Robinson, TX",100
"Franklin, OH","Franklin, OH",100
"Arlington, TN","Arlington, TN",100
"Evanston, WY","Evanston, WY",100
"Jefferson, GA","Jefferson, GA",100
"Union, MO","Union, MO",100
"Salem, OH","Salem, OH",100
"Cocoa Beach, FL","Cocoa Beach, FL",100
"Wanaque, NJ","Wanaque, NJ",100
"Princeton, TX","Princeton, TX",100
"Tomball, TX","Tomball, TX",100
"Red Bank, TN","Red Bank, TN",100
"Grafton, WI","Grafton, WI",100
"Freehold, NJ","Freehold, NJ",100
"Claremont, NH","Claremont, NH",100
"Coolidge, AZ","Coolidge, AZ",100
"Grandview, WA","Grandview, WA",100
"Covington, GA","Covington, GA",100
"Johnson, NY","Johnson, NY",100
"Phillipsburg, NJ","Phillipsburg, NJ",100
"Ozark, AL","Ozark, AL",100
"Hawaiian Gardens, CA","Hawaiian Gardens, CA",100
"Miami Springs, FL","Miami Springs, FL",100
"Lindenhurst, IL","Lindenhurst, IL",100
"Dumas, TX","Dumas, TX",100
"Glens Falls, NY","Glens Falls, NY",100
"Calera, AL","Calera, AL",100
"Metuchen, NJ","Metuchen, NJ",100
"Port Orchard, WA","Port Orchard, WA",100
"Glasgow, KY","Glasgow, KY",100
"Hartselle, AL","Hartselle, AL",100
"Livingston, CA","Livingston, CA",100
"Mountain Home, ID","Mountain Home, ID",100
"Alexander, AL","Alexander, AL",100
"Grovetown, GA","Grovetown, GA",100
"Midlothian, IL","Midlothian, IL",100
"Corinth, MS","Corinth, MS",100
"Robbinsdale, MN","Robbinsdale, MN",100
"Batavia, NY","Batavia, NY",100
"Roanoke Rapids, NC","Roanoke Rapids, NC",100
"Paradise Valley, AZ","Paradise Valley, AZ",100
"Rio Grande, TX","Rio Grande, TX",100
"Beacon, NY","Beacon, NY",100
"Ferndale, WA","Ferndale, WA",100
"Fraser, MI","Fraser, MI",100
"Thibodaux, LA","Thibodaux, LA",100
"Sterling, IL","Sterling, IL",100
"Mill Valley, CA","Mill Valley, CA",100
"Fairview, NJ","Fairview, NJ",100
"Seabrook, TX","Seabrook, TX",100
"Washington Court House, OH","Washington Court House, OH",100
"King, CA","King, CA",100
"Chicago Ridge, IL","Chicago Ridge, IL",100
"Washington, MO","Washington, MO",100
"Greendale, WI","Greendale, WI",100
"Youngsville, LA","Youngsville, LA",100
"Destin, FL","Destin, FL",100
"Cayce, SC","Cayce, SC",100
"Hammonton, NJ","Hammonton, NJ",100
"Deming, NM","Deming, NM",100
"Auburn, CA","Auburn, CA",100
"Hendersonville, NC","Hendersonville, NC",100
"Moultrie, GA","Moultrie, GA",100
"Willowick, OH","Willowick, OH",100
"New Franklin, OH","New Franklin, OH",100
"Pineville, LA","Pineville, LA",100
"East Wenatchee, WA","East Wenatchee, WA",100
"Chippewa Falls, WI","Chippewa Falls, WI",100
"Greensburg, PA","Greensburg, PA",100
"Hopatcong, NJ","Hopatcong, NJ",100
"Fate, TX","Fate, TX",100
"Mount Dora, FL","Mount Dora, FL",100
"California, CA","California, CA",100
